step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1130.0,3,36.0,1.3846153846153846,10.583494852878433,3,36.0,0.69753557977101,3,36.0
1135.0,2,4.0,0.17391304347826086,9.047446173151712,2,12.0,0.5816417951129925,2,12.0
1140.0,5,21.0,0.9545454545454546,7.3687327017034026,5,21.0,0.38829089709330444,5,21.0
1145.0,5,12.0,0.5454545454545454,6.199760161195292,5,33.0,0.36781541333435563,5,33.0
1150.0,0,0.0,0.0,6.971247183177969,0,18.0,0.4054417594889438,0,18.0
1155.0,0,0.0,0.0,10.107677358636508,0,0.0,0.6593033372452324,0,0.0
1160.0,2,4.0,0.16,9.057598475006134,2,4.0,0.5163133459648922,2,4.0
1165.0,8,34.0,1.619047619047619,5.802461414593649,8,34.0,0.25136351290470105,8,34.0
1170.0,7,25.0,1.1904761904761905,4.94699791041748,7,57.0,0.29760962719534917,7,57.0
1175.0,1,5.0,0.25,8.091540117378676,1,39.0,0.5121892088939581,1,39.0
1180.0,1,10.0,0.47619047619047616,10.162515718241385,1,14.0,0.6152586442340073,1,14.0
1185.0,3,5.0,0.25,8.237096716760421,3,11.0,0.3599751524648007,3,11.0
1190.0,5,28.0,1.4736842105263157,8.622422988296204,5,32.0,0.491095995767008,5,32.0
1195.0,2,5.0,0.29411764705882354,7.797114347740247,2,32.0,0.5176817052583987,2,32.0
1200.0,1,7.0,0.3888888888888889,8.913697635871305,1,10.0,0.5073600737061841,1,10.0
1205.0,3,16.0,0.7619047619047619,10.764072491401405,3,16.0,0.6634493709305158,3,16.0
1210.0,0,0.0,0.0,10.194718318326297,0,5.0,0.68208185286935,0,5.0
1215.0,3,10.0,0.5263157894736842,10.560597061350387,3,10.0,0.6106773713613376,3,10.0
1220.0,0,0.0,0.0,10.049056097687727,0,8.0,0.7148131769013312,0,8.0
1225.0,0,0.0,0.0,10.523862054043054,0,0.0,0.7775686946019248,0,0.0
1230.0,1,2.0,0.1,8.912999620397091,1,2.0,0.5784785658576532,1,2.0
1235.0,4,19.0,0.95,9.648209219225436,4,19.0,0.5865307406046217,4,19.0
1240.0,0,0.0,0.0,8.61445194165212,0,13.0,0.5548288791170306,0,13.0
1245.0,1,5.0,0.25,9.937482318229632,1,5.0,0.6681867493976321,1,5.0
1250.0,2,5.0,0.21739130434782608,8.416730797056575,2,7.0,0.5033847891591334,2,7.0
1255.0,5,26.0,1.1818181818181819,8.68394872219169,5,26.0,0.45918085634312444,5,26.0
1260.0,2,5.0,0.21739130434782608,8.10864183396508,2,29.0,0.43026853857640823,2,29.0
1265.0,3,16.0,0.7272727272727273,9.081543169544096,3,19.0,0.49670823441076284,3,19.0
1270.0,1,1.0,0.041666666666666664,8.844856151817115,1,13.0,0.5380190985144154,1,13.0
1275.0,4,17.0,0.6296296296296297,9.32924605884501,4,17.0,0.5566973492351659,4,17.0
