step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
60695.0,57,2195.0,22.628865979381445,2.8136733725081666,57,3929.0,0.10159394363059886,57,3929.0,False,,
60700.0,55,2326.0,23.02970297029703,2.6286984020750355,55,3946.0,0.12384680540043809,55,3946.0,False,,
60705.0,55,2451.0,24.029411764705884,2.656119252203606,55,3797.0,0.12919371470885,55,3797.0,False,,
60710.0,58,1833.0,17.970588235294116,2.1491536983456196,58,3691.0,0.09186266858783043,58,3691.0,False,,
60715.0,55,1050.0,10.294117647058824,2.1188148394578348,55,3371.0,0.08602240189878922,55,3371.0,False,,
60720.0,51,894.0,8.514285714285714,2.1237757388273835,51,3552.0,0.08843182297136902,51,3552.0,False,,
60725.0,58,1005.0,9.757281553398059,1.833276048497154,58,3656.0,0.06609084889357568,58,3656.0,False,,
60730.0,67,1216.0,11.471698113207546,2.1889104602763565,67,3858.0,0.06207125199854135,67,3858.0,False,,
60735.0,71,1489.0,13.91588785046729,2.447311007305839,71,4091.0,0.0735181187784463,71,4091.0,False,,
60740.0,65,1625.0,15.330188679245284,2.8505822368739686,65,4216.0,0.13403745247446266,65,4216.0,False,,
60745.0,65,1708.0,16.423076923076923,2.163948154205731,65,4221.0,0.09627680892517446,65,4221.0,False,,
60750.0,62,1675.0,16.10576923076923,1.957844113709148,62,4142.0,0.07536040736477667,62,4142.0,False,,
60755.0,56,1539.0,14.657142857142857,2.3220791859597156,56,3891.0,0.09382129095530664,56,3891.0,False,,
60760.0,56,993.0,9.367924528301886,2.151094948413526,56,3656.0,0.0895781530397818,56,3656.0,False,,
60765.0,62,716.0,6.819047619047619,1.9478602344666567,62,3449.0,0.05710815216985127,62,3449.0,False,,
60770.0,70,800.0,7.2727272727272725,1.4698847867732416,70,3698.0,0.034433499257250325,70,3698.0,False,,
60775.0,78,943.0,8.731481481481481,1.7257915644020991,78,3923.0,0.07320055375354831,78,3923.0,False,,
60780.0,77,1156.0,10.703703703703704,2.319210955448485,77,4102.0,0.07094290591167311,77,4102.0,False,,
60785.0,70,1164.0,11.192307692307692,1.909618288832415,70,4249.0,0.06144017444165086,70,4249.0,False,,
60790.0,60,1072.0,10.613861386138614,2.105383565536837,60,4159.0,0.08851506885262275,60,4159.0,False,,
60795.0,63,1145.0,11.22549019607843,2.474841049226738,63,3945.0,0.08814982219095467,63,3945.0,False,,
60800.0,57,1002.0,9.92079207920792,2.176913284462302,57,3974.0,0.0832611647139539,57,3974.0,False,,
60805.0,55,855.0,8.382352941176471,2.3321329437712026,55,3817.0,0.09399829540238526,55,3817.0,False,,
60810.0,59,813.0,7.669811320754717,2.1197138761402945,59,3759.0,0.09413054668451341,59,3759.0,False,,
60815.0,69,915.0,8.714285714285714,2.273526197434344,69,3710.0,0.0886782067877913,69,3710.0,False,,
60820.0,73,1009.0,9.79611650485437,1.4311812512415945,73,3813.0,0.039713064296384895,73,3813.0,False,,
60825.0,74,1082.0,10.304761904761905,1.718500890737958,74,3932.0,0.055326350283527476,74,3932.0,False,,
60830.0,74,1221.0,11.740384615384615,2.3503987776075146,74,3980.0,0.06376773380073222,74,3980.0,False,,
60835.0,66,1170.0,11.818181818181818,1.7500909543700645,66,4140.0,0.0594536458636272,66,4140.0,False,,
60840.0,58,1025.0,10.789473684210526,2.1731553294810277,58,4067.0,0.08720329570256717,58,4067.0,False,,
60845.0,56,1058.0,10.372549019607844,2.697657189577594,56,3815.0,0.10781241965928291,56,3815.0,False,,
60850.0,49,893.0,8.841584158415841,2.710433419596389,49,3843.0,0.13281475300155224,49,3843.0,False,,
60855.0,50,721.0,7.21,2.388035904398564,50,3713.0,0.093790979349008,50,3713.0,False,,
60860.0,61,837.0,8.205882352941176,1.7291137355170114,61,3844.0,0.06938808355507992,61,3844.0,False,,
60865.0,68,1003.0,10.131313131313131,1.7425835501215032,68,3887.0,0.055594736282227594,68,3887.0,False,,
60870.0,68,1167.0,11.554455445544555,2.4538206999317604,68,3828.0,0.06666896853001673,68,3828.0,False,,
60875.0,67,1372.0,14.0,2.576363193536077,67,3904.0,0.08022174304516487,67,3904.0,False,,
60880.0,64,1436.0,14.217821782178218,2.502631401899317,64,3968.0,0.10937462086523883,64,3968.0,False,,
60885.0,60,1493.0,15.080808080808081,2.7780363180467917,60,3863.0,0.14167172125600794,60,3863.0,False,,
60890.0,56,1194.0,11.94,1.7950543589521017,56,3900.0,0.08344163196763053,56,3900.0,False,,
60895.0,58,851.0,8.182692307692308,2.0895955447107726,58,3742.0,0.08373840173165804,58,3742.0,False,,
60900.0,58,919.0,8.922330097087379,2.6939906565783343,58,3565.0,0.09306779155594537,58,3565.0,False,,
60905.0,63,1133.0,10.89423076923077,1.6392788953649495,63,3659.0,0.05460406504548305,63,3659.0,False,,
60910.0,75,1359.0,13.194174757281553,1.4184952505049588,75,3641.0,0.036877355084484,75,3641.0,False,,
60915.0,69,1452.0,13.69811320754717,1.7431606555667194,69,3665.0,0.05277872674704875,69,3665.0,False,,
60920.0,61,1450.0,13.942307692307692,2.593058745571778,61,3613.0,0.11173900448073532,61,3613.0,False,,
60925.0,50,1423.0,14.23,2.963740749697684,50,3626.0,0.12083297720432733,50,3626.0,False,,
60930.0,56,1500.0,15.151515151515152,2.8715168690675905,56,3631.0,0.10088989745137357,56,3631.0,False,,
60935.0,52,1550.0,15.816326530612244,2.646410269710594,52,3734.0,0.11742366739715203,52,3734.0,False,,
60940.0,57,1682.0,17.34020618556701,2.125337691816201,57,3699.0,0.09894518139333063,57,3699.0,False,,
60945.0,58,1375.0,13.88888888888889,1.9628406135338514,58,3594.0,0.07864325221305396,58,3594.0,False,,
60950.0,49,816.0,8.16,2.1030548354229532,49,3314.0,0.08699706344017562,49,3314.0,False,,
60955.0,48,725.0,6.904761904761905,2.351257049364955,48,3327.0,0.11765698283845542,48,3327.0,False,,
60960.0,53,841.0,7.859813084112149,2.240449412166677,53,3411.0,0.0941148392525135,53,3411.0,False,,
60965.0,68,1069.0,10.084905660377359,1.9727249080016607,68,3503.0,0.05174672464173575,68,3503.0,False,,
60970.0,74,1341.0,12.416666666666666,2.5583837498144275,74,3682.0,0.08283539213866865,74,3682.0,False,,
60975.0,67,1477.0,14.201923076923077,2.536514875836792,67,3800.0,0.10507783844061638,67,3800.0,False,,
60980.0,64,1554.0,15.857142857142858,2.2523867140805534,64,3785.0,0.09478364858790979,64,3785.0,False,,
60985.0,63,1685.0,16.519607843137255,2.4065618525055257,63,3715.0,0.07939078611736301,63,3715.0,False,,
60990.0,58,1334.0,12.584905660377359,2.5527510634108284,58,3768.0,0.12173852514929324,58,3768.0,False,,
60995.0,57,995.0,9.567307692307692,2.698282063847714,57,3623.0,0.1282716059903796,57,3623.0,False,,
61000.0,62,964.0,9.09433962264151,1.8876568831129927,62,3503.0,0.08035775829814351,62,3503.0,False,,
61005.0,70,903.0,8.209090909090909,1.7352159212138072,70,3314.0,0.056251124915319334,70,3314.0,False,,
61010.0,72,936.0,8.50909090909091,1.5689238425378544,72,3414.0,0.05535898975283151,72,3414.0,False,,
61015.0,77,1022.0,9.376146788990825,1.6326616930938262,77,3615.0,0.04614237168766405,77,3615.0,False,,
61020.0,77,1175.0,11.19047619047619,2.007747773840498,77,3767.0,0.047057568884569655,77,3767.0,False,,
61025.0,73,1378.0,12.878504672897197,2.5715697677115923,73,3961.0,0.09227788632940649,73,3961.0,False,,
61030.0,62,1353.0,13.135922330097088,2.8820044532772036,62,4063.0,0.1363404310880716,62,4063.0,False,,
61035.0,62,1312.0,13.252525252525253,2.419744759067203,62,4012.0,0.10105273090251685,62,4012.0,False,,
61040.0,62,1327.0,13.138613861386139,2.526867572098375,62,3886.0,0.09017709784667231,62,3886.0,False,,
61045.0,56,1093.0,10.715686274509803,2.5900804356001905,56,3876.0,0.11366512905178189,56,3876.0,False,,
61050.0,54,932.0,9.510204081632653,2.5267547077044106,54,3761.0,0.11139738683971558,54,3761.0,False,,
61055.0,62,938.0,9.01923076923077,2.1365365525477307,62,3667.0,0.08064505547297571,62,3667.0,False,,
61060.0,68,871.0,8.064814814814815,1.9150851384240335,68,3436.0,0.06621312103210346,68,3436.0,False,,
61065.0,70,937.0,8.596330275229358,2.251049201989334,70,3540.0,0.09320663229524717,70,3540.0,False,,
61070.0,75,1010.0,9.619047619047619,1.6732477482187873,75,3675.0,0.048735193873998654,75,3675.0,False,,
61075.0,79,1176.0,11.2,1.9822209549684409,79,3737.0,0.03811617801400938,79,3737.0,False,,
61080.0,68,1122.0,11.108910891089108,1.9744612224505864,68,3907.0,0.07776867852794615,68,3907.0,False,,
61085.0,57,1019.0,10.505154639175258,2.2604926109872117,57,3833.0,0.09611123375120217,57,3833.0,False,,
61090.0,58,1060.0,10.927835051546392,2.519144070894029,58,3607.0,0.08485861952339752,58,3607.0,False,,
61095.0,51,1049.0,10.704081632653061,2.3417551264271554,51,3749.0,0.09733572088868345,51,3749.0,False,,
61100.0,51,1081.0,10.702970297029703,2.743371553060435,51,3739.0,0.13289703854267043,51,3739.0,False,,
61105.0,52,1267.0,12.182692307692308,2.9169838810230897,52,3717.0,0.11104411553785867,52,3717.0,False,,
61110.0,59,1498.0,14.831683168316832,2.7268532981668763,59,3788.0,0.08852141693663049,59,3788.0,False,,
61115.0,58,1425.0,13.970588235294118,2.5212092689131937,58,3849.0,0.11291948641818257,58,3849.0,False,,
61120.0,60,1289.0,12.514563106796116,2.2721464657933588,60,3745.0,0.0976334576786489,60,3745.0,False,,
61125.0,67,1414.0,13.862745098039216,1.735797987047247,67,3871.0,0.06305746304699925,67,3871.0,False,,
61130.0,70,1517.0,14.177570093457945,1.749603695520427,70,3878.0,0.06130054030311627,70,3878.0,False,,
61135.0,68,1282.0,11.761467889908257,2.060694884138146,68,3850.0,0.09548124297806261,68,3850.0,False,,
61140.0,61,807.0,7.4036697247706424,2.1324816821333306,61,3662.0,0.08947758625542952,61,3662.0,False,,
61145.0,61,727.0,6.794392523364486,1.659621693200624,61,3737.0,0.067889072992615,61,3737.0,False,,
61150.0,65,817.0,7.564814814814815,1.8000495549244866,65,3837.0,0.06405346543870792,65,3837.0,False,,
61155.0,69,971.0,8.99074074074074,2.3562968506287025,69,3952.0,0.0747037833681466,69,3952.0,False,,
61160.0,71,1149.0,11.048076923076923,2.4335925197400647,71,4144.0,0.06888543357349414,71,4144.0,False,,
61165.0,71,1257.0,12.086538461538462,2.260840036615448,71,4267.0,0.08529805053745233,71,4267.0,False,,
61170.0,64,1329.0,12.902912621359222,2.498844766034645,64,4189.0,0.12475202556046877,64,4189.0,False,,
61175.0,57,1159.0,11.14423076923077,2.0789465519912755,57,4127.0,0.09407338272919784,57,4127.0,False,,
61180.0,55,856.0,8.23076923076923,2.1528241713960266,55,3981.0,0.08505049781365479,55,3981.0,False,,
61185.0,61,983.0,9.273584905660377,2.522596391137989,61,3854.0,0.08704644286247214,61,3854.0,False,,
61190.0,70,1049.0,9.80373831775701,1.7308736627713244,70,3893.0,0.05963893051621626,70,3893.0,False,,
61195.0,75,1011.0,9.628571428571428,1.2682840435157625,75,3761.0,0.030699798508976243,75,3761.0,False,,
61200.0,77,1113.0,10.701923076923077,1.2556847959543387,77,4020.0,0.034275446074496514,77,4020.0,False,,
61205.0,77,1204.0,11.148148148148149,1.7453338751875653,77,4198.0,0.06204849430323323,77,4198.0,False,,
61210.0,75,1370.0,13.047619047619047,2.6327759017800925,75,4285.0,0.09475710139901199,75,4285.0,False,,
61215.0,68,1474.0,14.74,2.6484524841465924,68,4361.0,0.07864183630037139,68,4361.0,False,,
61220.0,63,1445.0,14.896907216494846,2.4356189480281447,63,4442.0,0.10015439352169579,63,4442.0,False,,
61225.0,58,1346.0,14.16842105263158,2.49364040197815,58,4276.0,0.11871917002894146,58,4276.0,False,,
61230.0,56,1323.0,13.926315789473684,2.5101083287623056,56,3901.0,0.0817163014218229,56,3901.0,False,,
61235.0,50,1228.0,12.926315789473684,2.3747852316177354,50,4053.0,0.099154333676434,50,4053.0,False,,
61240.0,52,1179.0,11.79,2.6293738455624958,52,4101.0,0.10666017697384433,52,4101.0,False,,
61245.0,53,1377.0,13.240384615384615,3.2400806926206305,53,4180.0,0.14103740594531589,53,4180.0,False,,
61250.0,57,1606.0,15.592233009708737,2.9067117419599344,57,4296.0,0.10656325512947527,57,4296.0,False,,
61255.0,61,1784.0,17.153846153846153,2.451996996151068,61,4355.0,0.10246723649383072,61,4355.0,False,,
61260.0,64,1939.0,18.64423076923077,2.3442134740398135,64,4265.0,0.10647173400644358,64,4265.0,False,,
61265.0,62,1770.0,17.184466019417474,1.9143182924283828,62,4161.0,0.07360245541587865,62,4161.0,False,,
61270.0,55,1351.0,12.990384615384615,2.1765166146486155,55,3903.0,0.08202181840271767,55,3903.0,False,,
61275.0,55,869.0,8.046296296296296,2.2281321526122113,55,3679.0,0.09701572299837728,55,3679.0,False,,
61280.0,61,674.0,6.18348623853211,2.4765058492280154,61,3501.0,0.09972230181503997,61,3501.0,False,,
61285.0,76,834.0,7.651376146788991,1.5014515000884383,76,3739.0,0.04870520266449062,76,3739.0,False,,
61290.0,79,988.0,9.148148148148149,1.343904396619992,79,3976.0,0.028439298074468308,79,3976.0,False,,
61295.0,80,1194.0,11.055555555555555,2.117892293749855,80,4232.0,0.05700659172712035,80,4232.0,False,,
61300.0,68,1192.0,11.686274509803921,1.7344922923264499,68,4346.0,0.06668295887351969,68,4346.0,False,,
61305.0,62,1142.0,11.535353535353535,2.0060231642631905,62,4184.0,0.0742532186334882,62,4184.0,False,,
61310.0,62,1216.0,11.692307692307692,2.4588207013520225,62,3982.0,0.08903687488010514,62,3982.0,False,,
61315.0,56,1066.0,10.25,2.611840148363493,56,3915.0,0.12289102770657219,56,3915.0,False,,
61320.0,52,810.0,7.788461538461538,2.636991043624214,52,3695.0,0.11703055748768143,52,3695.0,False,,
61325.0,59,881.0,8.39047619047619,2.023022818076956,59,3684.0,0.0770728744188002,59,3684.0,False,,
61330.0,65,995.0,9.567307692307692,1.8825934644317444,65,3720.0,0.047303453614971465,65,3720.0,False,,
61335.0,71,1195.0,11.601941747572816,2.3782901856599055,71,3893.0,0.07110521390766524,71,3893.0,False,,
61340.0,65,1063.0,10.320388349514563,2.0688336990288607,65,3973.0,0.07440821030809494,65,3973.0,False,,
61345.0,64,901.0,8.74757281553398,2.0967605759307544,64,3750.0,0.08080098426770102,64,3750.0,False,,
61350.0,70,1184.0,11.169811320754716,2.7116052889359725,70,3802.0,0.10404967392218313,70,3802.0,False,,
61355.0,70,1306.0,12.557692307692308,2.078675213480091,70,3847.0,0.0799291508449232,70,3847.0,False,,
61360.0,74,1318.0,12.92156862745098,1.6000491075083696,74,3758.0,0.03958501291735801,74,3758.0,False,,
61365.0,71,1290.0,12.524271844660195,1.3237017341505386,71,3996.0,0.037823457618033136,71,3996.0,False,,
61370.0,61,1103.0,11.03,2.0781274134467322,61,4079.0,0.07946121538674754,61,4079.0,False,,
61375.0,57,1116.0,11.625,2.447400370284345,57,4020.0,0.07590586738485193,57,4020.0,False,,
61380.0,58,1272.0,13.25,2.766353566062534,58,4085.0,0.0990231616754933,58,4085.0,False,,
61385.0,55,1447.0,15.072916666666666,3.1490672667915116,55,4155.0,0.13149827630251576,55,4155.0,False,,
61390.0,60,1594.0,16.432989690721648,2.8781350177926863,60,4206.0,0.14024760900391883,60,4206.0,False,,
61395.0,59,1676.0,17.642105263157895,2.3145693125057414,59,4115.0,0.08657243718087115,59,4115.0,False,,
61400.0,60,1817.0,18.7319587628866,2.6062276554816313,60,3861.0,0.08644385895891454,60,3861.0,False,,
61405.0,56,1496.0,15.26530612244898,2.5107155446664056,56,3820.0,0.11013070761296538,56,3820.0,False,,
61410.0,52,945.0,9.947368421052632,2.466837633781949,52,3533.0,0.10587329098461898,52,3533.0,False,,
61415.0,51,894.0,9.122448979591837,2.050740224556878,51,3686.0,0.09086644682324195,51,3686.0,False,,
61420.0,59,981.0,9.617647058823529,1.7030314633338761,59,3791.0,0.06020652354501955,59,3791.0,False,,
61425.0,69,1168.0,11.123809523809523,2.7384148572559153,69,3887.0,0.10486921846268982,69,3887.0,False,,
61430.0,68,1384.0,13.056603773584905,2.8395531500722235,68,4082.0,0.08963941327954122,68,4082.0,False,,
61435.0,67,1501.0,14.572815533980583,2.3810210806717396,67,4169.0,0.09017811034431257,67,4169.0,False,,
61440.0,63,1569.0,15.69,2.308138515151833,63,4064.0,0.10317830470664537,63,4064.0,False,,
61445.0,61,1692.0,16.752475247524753,2.48452222154731,61,3862.0,0.08274699878474756,61,3862.0,False,,
61450.0,58,1611.0,15.794117647058824,2.461424805416422,58,3787.0,0.09644524008152801,58,3787.0,False,,
61455.0,55,1524.0,14.941176470588236,2.654625830451537,55,3449.0,0.10689678113576134,55,3449.0,False,,
61460.0,56,1532.0,14.317757009345794,2.395543314773391,56,3642.0,0.11695441915079917,56,3642.0,False,,
61465.0,67,1684.0,15.88679245283019,1.8089507034902665,67,3800.0,0.06503161313073816,67,3800.0,False,,
61470.0,70,1201.0,11.438095238095238,1.432347440384385,70,3866.0,0.044387575161797574,70,3866.0,False,,
61475.0,64,759.0,7.027777777777778,1.922273411284429,64,3719.0,0.0690065604165643,64,3719.0,False,,
61480.0,66,928.0,8.754716981132075,2.2834054232516983,66,3551.0,0.07273789470453874,66,3551.0,False,,
61485.0,75,1101.0,10.485714285714286,1.3702156061283128,75,3705.0,0.03854879091928171,75,3705.0,False,,
61490.0,75,1189.0,11.216981132075471,1.4340514471997934,75,3587.0,0.03449978440243572,75,3587.0,False,,
61495.0,74,1215.0,11.25,1.931006023504217,74,3848.0,0.07667056259237366,74,3848.0,False,,
61500.0,63,1108.0,10.653846153846153,2.2874066371345543,63,3912.0,0.09095944711906273,63,3912.0,False,,
61505.0,59,1155.0,11.435643564356436,2.577321928725783,59,3964.0,0.08100857223563418,59,3964.0,False,,
61510.0,60,1291.0,12.533980582524272,2.891946326939474,60,4015.0,0.0912910880989767,60,4015.0,False,,
61515.0,56,1391.0,14.34020618556701,2.470100009731871,56,4119.0,0.1172820884837098,56,4119.0,False,,
61520.0,61,1517.0,15.479591836734693,2.1673655949572477,61,4062.0,0.09259486000073829,61,4062.0,False,,
61525.0,59,1303.0,12.900990099009901,2.10073027087418,59,3888.0,0.08414674014310393,59,3888.0,False,,
61530.0,50,879.0,8.371428571428572,2.687022005523916,50,3600.0,0.12531320206434954,50,3600.0,False,,
61535.0,49,753.0,7.240384615384615,2.7094864226427315,49,3503.0,0.12571293014082474,49,3503.0,False,,
61540.0,54,866.0,8.326923076923077,2.0719821244191667,54,3552.0,0.07223247745007651,54,3552.0,False,,
61545.0,66,1067.0,9.97196261682243,2.1115337678960184,66,3582.0,0.054742218646715905,66,3582.0,False,,
61550.0,71,1343.0,12.913461538461538,2.5533854457693477,71,3752.0,0.08632696068413068,71,3752.0,False,,
61555.0,66,1460.0,14.747474747474747,2.140743163803747,66,3872.0,0.08901817678896505,66,3872.0,False,,
61560.0,62,1540.0,15.714285714285714,2.4575068104104614,62,3844.0,0.09932670539526761,62,3844.0,False,,
61565.0,60,1654.0,15.903846153846153,2.748699281402132,60,3691.0,0.10988728834387461,60,3691.0,False,,
61570.0,55,1283.0,12.336538461538462,2.614877915252982,55,3686.0,0.12628674662634667,55,3686.0,False,,
61575.0,55,922.0,9.03921568627451,2.537138252135424,55,3514.0,0.10095591946315008,55,3514.0,False,,
61580.0,64,1180.0,11.02803738317757,2.3835495471887955,64,3395.0,0.08494980275805465,64,3395.0,False,,
61585.0,71,1244.0,11.518518518518519,1.7084028248499312,71,3451.0,0.05884469804816736,71,3451.0,False,,
61590.0,76,1183.0,11.160377358490566,1.353272577124232,76,3225.0,0.030636210682447644,76,3225.0,False,,
61595.0,75,1226.0,11.566037735849056,1.3892855527220442,75,3472.0,0.03944286837353579,75,3472.0,False,,
61600.0,79,1274.0,11.796296296296296,1.6461726731993347,79,3618.0,0.0444892587942347,79,3618.0,False,,
61605.0,74,1401.0,13.342857142857143,2.7353368282943484,74,3768.0,0.09843222386001581,74,3768.0,False,,
61610.0,69,1520.0,15.2,2.6742759161929026,69,3956.0,0.10349917321420385,69,3956.0,False,,
61615.0,64,1430.0,14.742268041237113,2.378097161508965,64,3989.0,0.09725385343977752,64,3989.0,False,,
61620.0,60,1332.0,13.875,2.499568333126215,60,3892.0,0.11140860961587566,60,3892.0,False,,
61625.0,56,1316.0,13.852631578947369,2.654728710834149,56,3730.0,0.0939321015778796,56,3730.0,False,,
61630.0,51,1187.0,12.494736842105263,2.2927861993671286,51,3802.0,0.0920192759986935,51,3802.0,False,,
61635.0,50,1168.0,11.918367346938776,2.5872025308300164,50,3866.0,0.11541972303610723,50,3866.0,False,,
61640.0,50,1345.0,13.058252427184467,2.979248650584003,50,3872.0,0.12428287336899972,50,3872.0,False,,
61645.0,55,1568.0,15.076923076923077,2.9612179509126912,55,3958.0,0.11083590344131083,55,3958.0,False,,
61650.0,56,1731.0,16.970588235294116,2.470677836352503,56,4024.0,0.09899917260213148,56,4024.0,False,,
61655.0,63,1888.0,17.98095238095238,2.4435555981264367,63,3976.0,0.10178701978348327,63,3976.0,False,,
61660.0,61,1707.0,16.41346153846154,1.850411706988207,61,3956.0,0.07365536293579285,61,3956.0,False,,
61665.0,54,1316.0,12.901960784313726,1.7907781578691786,54,3687.0,0.07674846836132139,54,3687.0,False,,
61670.0,53,842.0,7.724770642201835,1.9422496760894976,53,3552.0,0.08050763422015289,53,3552.0,False,,
61675.0,61,643.0,5.741071428571429,2.2842397793166285,61,3433.0,0.0916445083051505,61,3433.0,False,,
61680.0,81,975.0,8.705357142857142,2.0817798907062435,81,3420.0,0.05913080065064022,81,3420.0,False,,
61685.0,86,1328.0,12.072727272727272,1.3243366607046154,86,3612.0,0.02564719576068025,86,3612.0,False,,
61690.0,85,1658.0,15.641509433962264,1.3427254801842303,85,3645.0,0.03514812493312757,85,3645.0,False,,
61695.0,81,1807.0,17.375,1.4620478310399971,81,3832.0,0.044791037453074355,81,3832.0,False,,
61700.0,76,1808.0,17.900990099009903,1.4982302191618804,76,4029.0,0.02953955077624178,76,4029.0,False,,
61705.0,77,1895.0,18.762376237623762,2.1137614605357733,77,4132.0,0.04752785318360169,77,4132.0,False,,
61710.0,65,1962.0,19.818181818181817,3.1224930440119096,65,4265.0,0.11928726361012155,65,4265.0,False,,
61715.0,54,1731.0,18.612903225806452,3.155732345096895,54,4262.0,0.15814649497038377,54,4262.0,False,,
61720.0,56,1494.0,16.23913043478261,2.494530395225363,56,4038.0,0.11112271764616515,56,4038.0,False,,
61725.0,54,1372.0,14.75268817204301,2.8742011622527404,54,3671.0,0.10247442257456384,54,3671.0,False,,
61730.0,45,1074.0,11.673913043478262,2.4973395182701257,45,3815.0,0.10811582078303573,45,3815.0,False,,
61735.0,45,1028.0,11.173913043478262,2.364218911399341,45,3847.0,0.0979439657343108,45,3847.0,False,,
61740.0,52,1217.0,12.946808510638299,2.6984903306897112,52,3830.0,0.09324314084481856,52,3830.0,False,,
61745.0,55,1443.0,14.43,3.0517560523123497,55,3926.0,0.12701885985558867,55,3926.0,False,,
61750.0,57,1699.0,17.161616161616163,3.4626474120418904,57,4032.0,0.15598237246159138,57,4032.0,False,,
61755.0,63,1854.0,18.54,2.4192208822251624,63,4084.0,0.10651145032055404,63,4084.0,False,,
61760.0,63,1971.0,19.71,2.2093643854687004,63,3938.0,0.0879763592899429,63,3938.0,False,,
61765.0,62,2136.0,21.36,2.600329682867036,62,3709.0,0.10458277346397744,62,3709.0,False,,
61770.0,57,1822.0,17.689320388349515,2.3678940588152635,57,3705.0,0.09337721685276,57,3705.0,False,,
61775.0,52,1383.0,13.969696969696969,2.61973614439841,52,3386.0,0.10375507840073209,52,3386.0,False,,
61780.0,56,1418.0,13.25233644859813,2.210702226587197,56,3595.0,0.10167533609378863,56,3595.0,False,,
61785.0,61,1525.0,14.12037037037037,2.3431557696342455,61,3756.0,0.09576572590651924,61,3756.0,False,,
61790.0,66,1108.0,10.25925925925926,1.6254535245445252,66,3792.0,0.05307833267722384,66,3792.0,False,,
61795.0,66,701.0,6.5514018691588785,1.5597631873289035,66,3550.0,0.06070071569690494,66,3550.0,False,,
61800.0,66,919.0,8.588785046728972,2.3910802778355973,66,3520.0,0.08026896552387823,66,3520.0,False,,
61805.0,73,1079.0,10.08411214953271,1.7046595033282719,73,3578.0,0.04416783189946922,73,3578.0,False,,
61810.0,74,1150.0,11.16504854368932,1.5215286653353028,74,3406.0,0.027171228906987126,74,3406.0,False,,
61815.0,72,1175.0,11.19047619047619,1.5774984750468783,72,3684.0,0.050351946221100556,72,3684.0,False,,
61820.0,61,1082.0,10.504854368932039,2.4526319025287915,61,3803.0,0.10351587476678581,61,3803.0,False,,
61825.0,53,1086.0,10.86,2.835699691539444,53,3886.0,0.11582381947256525,53,3886.0,False,,
61830.0,53,1218.0,12.303030303030303,2.7295929234463565,53,3981.0,0.0906799761727504,53,3981.0,False,,
61835.0,58,1414.0,14.729166666666666,2.7576801357511873,58,4098.0,0.11116910199645993,58,4098.0,False,,
61840.0,64,1575.0,15.909090909090908,2.374554238788872,64,4151.0,0.10506423458510535,64,4151.0,False,,
61845.0,63,1687.0,17.391752577319586,2.229794504060552,63,4005.0,0.08993455059824011,63,4005.0,False,,
61850.0,61,1856.0,18.376237623762375,2.5024968077273595,61,3877.0,0.08486007155220249,61,3877.0,False,,
61855.0,55,1559.0,14.990384615384615,2.7509131997617797,55,3842.0,0.13376681985066877,55,3842.0,False,,
61860.0,51,1035.0,10.247524752475247,2.628554536520152,51,3511.0,0.1256915206547488,51,3511.0,False,,
61865.0,56,930.0,8.942307692307692,1.9501210202316699,56,3549.0,0.08065244518630915,56,3549.0,False,,
61870.0,66,1032.0,9.735849056603774,1.8195916799235603,66,3648.0,0.06666377977584083,66,3648.0,False,,
61875.0,68,1206.0,11.377358490566039,2.3376388587411228,68,3731.0,0.0658633788305949,68,3731.0,False,,
61880.0,71,1452.0,13.961538461538462,2.2579196439707365,71,3938.0,0.0773953267922086,71,3938.0,False,,
61885.0,70,1584.0,15.085714285714285,2.218946814520019,70,4066.0,0.08845669161858685,70,4066.0,False,,
61890.0,64,1656.0,15.771428571428572,2.6009920601112952,64,4037.0,0.1250836705414196,64,4037.0,False,,
61895.0,60,1753.0,16.85576923076923,2.8066205929355044,60,3981.0,0.11185389510832698,60,3981.0,False,,
61900.0,60,1344.0,12.923076923076923,2.1971982380949777,60,3960.0,0.08754525805792616,60,3960.0,False,,
61905.0,60,990.0,9.705882352941176,2.3446749021902757,60,3827.0,0.09949677883921224,60,3827.0,False,,
61910.0,67,1275.0,11.805555555555555,2.4590814230246507,67,3714.0,0.08384378436912265,67,3714.0,False,,
61915.0,76,1557.0,14.416666666666666,1.4418602757076697,76,3918.0,0.03981181085152136,76,3918.0,False,,
61920.0,80,1859.0,17.373831775700936,1.445054365471964,80,3967.0,0.02849477275606295,80,3967.0,False,,
61925.0,75,1949.0,17.401785714285715,1.6538591710069082,75,4246.0,0.06178244643421777,75,4246.0,False,,
61930.0,66,1902.0,17.61111111111111,2.179877759018121,66,4334.0,0.0885446594989458,66,4334.0,False,,
61935.0,61,1932.0,18.4,2.5876075222240886,61,4402.0,0.09020301414520877,61,4402.0,False,,
61940.0,63,1972.0,18.78095238095238,2.456908853373428,63,4489.0,0.09456966021579578,63,4489.0,False,,
61945.0,64,2146.0,20.83495145631068,2.935305773012824,64,4576.0,0.11447918533435232,64,4576.0,False,,
61950.0,68,2338.0,22.48076923076923,2.276379015683524,68,4737.0,0.09190476441519345,68,4737.0,False,,
