step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
41600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41605.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41675.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41685.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41895.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41905.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41925.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41935.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41945.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41955.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41965.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41975.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41985.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
41995.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42005.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42015.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42025.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42035.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42045.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42055.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42065.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42075.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42085.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42105.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42135.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42140.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42145.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42155.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42165.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42170.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42175.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42185.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42195.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42215.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42225.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42235.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42245.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42255.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42265.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42275.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42285.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42295.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42305.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42315.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42325.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42335.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42345.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42355.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42365.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42375.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42385.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42395.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42405.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42410.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42415.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42425.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42430.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42435.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42440.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42445.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42455.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42460.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42465.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42470.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42475.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42485.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42495.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42505.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42515.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42525.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42535.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42545.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42555.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42565.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42575.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42585.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42595.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42605.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42675.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42685.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42895.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42905.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42925.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42935.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42945.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42955.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42965.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42975.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42985.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
42995.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43005.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43015.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43025.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43035.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43045.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43055.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43065.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43075.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43085.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43105.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43135.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43140.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43145.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43155.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43165.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43170.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43175.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43185.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43195.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43215.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43225.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43235.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43245.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43255.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43265.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43275.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43285.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43295.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43305.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43315.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43325.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43335.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43345.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43355.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43365.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
43370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
