step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
36290.0,6,58.0,2.1481481481481484,7.211598453371462,6,175.0,0.4798435257424721,6,175.0,False,,
36295.0,3,13.0,0.48148148148148145,7.880667840128132,3,74.0,0.46924810372278264,3,74.0,False,,
36300.0,5,11.0,0.3235294117647059,6.973118591651887,5,84.0,0.4008864039106737,5,84.0,False,,
36305.0,8,41.0,1.2424242424242424,7.010192147778421,8,103.0,0.3723404097363048,8,103.0,False,,
36310.0,6,21.0,0.6176470588235294,5.964795456846273,6,81.0,0.3001894244924453,6,81.0,False,,
36315.0,6,22.0,0.6111111111111112,6.98170556388952,6,38.0,0.3442806823178027,6,38.0,False,,
36320.0,8,20.0,0.6666666666666666,5.171116437689304,8,60.0,0.19498493714127246,8,60.0,False,,
36325.0,6,27.0,0.8709677419354839,6.600840952025495,6,72.0,0.327271432967331,6,72.0,False,,
36330.0,4,8.0,0.25806451612903225,6.614961704842913,4,70.0,0.3704201729003583,4,70.0,False,,
36335.0,9,40.0,1.3333333333333333,5.895550479489688,9,71.0,0.25910845256205695,9,71.0,False,,
36340.0,10,40.0,1.25,5.922071316421739,10,97.0,0.25539981633598435,10,97.0,False,,
36345.0,5,18.0,0.5625,7.2651038868455355,5,82.0,0.39805134256454594,5,82.0,False,,
36350.0,1,12.0,0.375,8.241186847941204,1,45.0,0.4230836560545427,1,45.0,False,,
36355.0,1,2.0,0.06060606060606061,7.580233847834261,1,38.0,0.44427673798317535,1,38.0,False,,
36360.0,6,25.0,0.8064516129032258,6.441013727499071,6,60.0,0.357754915703955,6,60.0,False,,
36365.0,8,27.0,0.84375,5.5287759140237895,8,79.0,0.3235368074565011,8,79.0,False,,
36370.0,7,13.0,0.38235294117647056,5.4298073687059905,7,66.0,0.26658454693758077,7,66.0,False,,
36375.0,5,26.0,0.7428571428571429,6.812990239667674,5,57.0,0.296205974948735,5,57.0,False,,
36380.0,2,2.0,0.058823529411764705,6.395924555140347,2,52.0,0.3380063522198948,2,52.0,False,,
36385.0,8,27.0,0.84375,5.978509487001264,8,59.0,0.2296877451898623,8,59.0,False,,
36390.0,7,28.0,0.875,5.1081419422568874,7,79.0,0.23225933170444427,7,79.0,False,,
36395.0,5,13.0,0.41935483870967744,6.412462203347372,5,72.0,0.3417949283149404,5,72.0,False,,
36400.0,0,0.0,0.0,7.987335280803536,0,45.0,0.43263179213806774,0,45.0,False,,
36405.0,2,3.0,0.08571428571428572,8.788649628596554,2,25.0,0.5104200440523368,2,25.0,False,,
36410.0,3,17.0,0.4857142857142857,9.82445650290746,3,19.0,0.6238961112480459,3,19.0,False,,
36415.0,4,33.0,1.03125,10.057643632875997,4,33.0,0.6432475366250462,4,33.0,False,,
36420.0,6,56.0,1.75,9.391510921570209,6,56.0,0.5370500587676116,6,56.0,False,,
36425.0,7,88.0,2.838709677419355,8.437933269050694,7,88.0,0.4658480977205666,7,88.0,False,,
36430.0,10,134.0,4.620689655172414,7.995656336335193,10,134.0,0.43709688569502214,10,134.0,False,,
36435.0,5,40.0,1.4285714285714286,6.0372150804380595,5,117.0,0.34836298925726805,5,117.0,False,,
36440.0,5,23.0,0.7931034482758621,7.863462976096346,5,53.0,0.49580632729735497,5,53.0,False,,
36445.0,4,8.0,0.25,6.523431220811115,4,63.0,0.3615184968346618,4,63.0,False,,
36450.0,7,31.0,0.9393939393939394,6.490327846299093,7,65.0,0.29552595358422346,7,65.0,False,,
36455.0,2,8.0,0.24242424242424243,6.294896233803464,2,51.0,0.33575961237468716,2,51.0,False,,
36460.0,8,25.0,0.78125,6.468164478391204,8,32.0,0.2821858603644658,8,32.0,False,,
36465.0,8,26.0,0.896551724137931,4.562546247328701,8,54.0,0.10455166692664716,8,54.0,False,,
36470.0,5,16.0,0.5925925925925926,6.147983545381414,5,62.0,0.2551060961983046,5,62.0,False,,
36475.0,3,7.0,0.2413793103448276,7.184821562630869,3,55.0,0.41150457800493667,3,55.0,False,,
36480.0,8,36.0,1.1612903225806452,5.828137002450857,8,84.0,0.3048922022562312,8,84.0,False,,
36485.0,8,35.0,1.1666666666666667,4.543382938761126,8,104.0,0.22966488618030084,8,104.0,False,,
36490.0,7,17.0,0.5666666666666667,6.000297559758555,7,91.0,0.2997051612295532,7,91.0,False,,
36495.0,3,19.0,0.5757575757575758,7.155377611720029,3,61.0,0.27293019395243273,3,61.0,False,,
36500.0,1,1.0,0.030303030303030304,6.697604010942256,1,50.0,0.34492312757600513,1,50.0,False,,
36505.0,8,26.0,0.8125,5.151531128465333,8,68.0,0.2252087403093418,8,68.0,False,,
36510.0,8,30.0,0.9375,4.204441161892482,8,89.0,0.1870170596292762,8,89.0,False,,
36515.0,4,11.0,0.34375,5.05644329130082,4,75.0,0.24952956581655408,4,75.0,False,,
36520.0,2,2.0,0.05263157894736842,5.670735540497129,2,38.0,0.20987806836306416,2,38.0,False,,
36525.0,1,5.0,0.13157894736842105,7.018879002454557,1,27.0,0.3257601938842157,1,27.0,False,,
36530.0,1,2.0,0.0625,7.499045550824891,1,18.0,0.3755570430269097,1,18.0,False,,
36535.0,7,24.0,0.7741935483870968,6.014874857082676,7,40.0,0.28313850288481496,7,40.0,False,,
36540.0,5,21.0,0.7,4.417598768674248,5,58.0,0.2603829868715092,5,58.0,False,,
36545.0,4,9.0,0.3,4.551063611455882,4,50.0,0.2037913255157359,4,50.0,False,,
36550.0,2,2.0,0.0625,7.3721097019571635,2,31.0,0.3385863933203221,2,31.0,False,,
36555.0,1,2.0,0.0625,8.780569622386977,1,19.0,0.4342447839666302,1,19.0,False,,
36560.0,1,3.0,0.10714285714285714,7.845757017584066,1,20.0,0.44665138564332246,1,20.0,False,,
36565.0,7,31.0,1.1481481481481481,5.786842144200245,7,48.0,0.32217095412214464,7,48.0,False,,
36570.0,8,31.0,1.24,3.045607011037266,8,73.0,0.1624213204657499,8,73.0,False,,
36575.0,5,11.0,0.4074074074074074,5.1921819663073885,5,68.0,0.25771232922552134,5,68.0,False,,
36580.0,1,4.0,0.125,8.164546262148598,1,44.0,0.4474186814296656,1,44.0,False,,
36585.0,1,9.0,0.2647058823529412,9.345157751359457,1,31.0,0.5726238713157876,1,31.0,False,,
36590.0,2,16.0,0.47058823529411764,10.027367670500212,2,20.0,0.676107882891971,2,20.0,False,,
36595.0,4,31.0,1.0,9.349833308541974,4,31.0,0.5997414988957197,4,31.0,False,,
36600.0,6,57.0,1.8387096774193548,8.795090365960695,6,57.0,0.49246723184055907,6,57.0,False,,
36605.0,2,6.0,0.2,8.773682831574105,2,41.0,0.5239582611555729,2,41.0,False,,
36610.0,6,21.0,0.7241379310344828,7.998879436785604,6,25.0,0.40551851024875263,6,25.0,False,,
36615.0,5,15.0,0.5555555555555556,6.481478965546608,5,42.0,0.30553180485823606,5,42.0,False,,
36620.0,3,11.0,0.4230769230769231,7.495989257068567,3,39.0,0.36532565851521515,3,39.0,False,,
36625.0,2,2.0,0.07142857142857142,7.709293161251378,2,18.0,0.4355150060361154,2,18.0,False,,
36630.0,7,26.0,1.0,5.839871516416208,7,42.0,0.27699280213036,7,42.0,False,,
36635.0,9,27.0,1.08,3.991048958582128,9,63.0,0.20375033882156812,9,63.0,False,,
36640.0,4,15.0,0.5769230769230769,6.711178301533507,4,61.0,0.37454437801753365,4,61.0,False,,
36645.0,4,10.0,0.37037037037037035,6.2285049066179,4,65.0,0.2992220116950818,4,65.0,False,,
36650.0,10,48.0,1.92,4.670559061760052,10,102.0,0.1470666561991662,10,102.0,False,,
36655.0,9,46.0,1.6428571428571428,5.804641511113757,9,121.0,0.30807784413241945,9,121.0,False,,
36660.0,2,4.0,0.15384615384615385,6.11151275786983,2,90.0,0.284075801601195,2,90.0,False,,
36665.0,3,7.0,0.23333333333333334,6.250447229871701,3,87.0,0.30820515729247727,3,87.0,False,,
36670.0,9,39.0,1.3,4.171994649629052,9,119.0,0.23918142350873364,9,119.0,False,,
36675.0,8,33.0,1.1,2.866944287640601,8,124.0,0.18725080318208612,8,124.0,False,,
36680.0,6,18.0,0.5294117647058824,4.593915227063348,6,92.0,0.23211649012147048,6,92.0,False,,
36685.0,3,13.0,0.35135135135135137,5.7222533436817145,3,65.0,0.24043857909048366,3,65.0,False,,
36690.0,2,19.0,0.5135135135135135,7.094510343085273,2,50.0,0.34025478259940173,2,50.0,False,,
36695.0,3,34.0,0.9714285714285714,8.888278041507581,3,46.0,0.5248293866029956,3,46.0,False,,
36700.0,3,49.0,1.3611111111111112,9.416145297127345,3,54.0,0.5740467091336321,3,54.0,False,,
36705.0,4,68.0,2.0,9.661022227211266,4,69.0,0.5819587909088676,4,69.0,False,,
36710.0,3,3.0,0.09375,7.903652718692207,3,35.0,0.47042645114851184,3,35.0,False,,
36715.0,7,22.0,0.7333333333333333,6.934543133272745,7,22.0,0.3085305586360494,7,22.0,False,,
36720.0,6,20.0,0.7407407407407407,6.343444634031062,6,43.0,0.20762323164335808,6,43.0,False,,
36725.0,0,0.0,0.0,8.249165060804986,0,34.0,0.3922119218960293,0,34.0,False,,
36730.0,1,5.0,0.21739130434782608,10.331392676664581,1,13.0,0.5588764402554038,1,13.0,False,,
36735.0,2,3.0,0.14285714285714285,8.236934721625039,2,11.0,0.3535375108722227,2,11.0,False,,
36740.0,8,28.0,1.6470588235294117,5.7085199130177315,8,36.0,0.2754388631277195,8,36.0,False,,
36745.0,4,19.0,1.0555555555555556,5.240757607723754,4,49.0,0.3862485054593547,4,49.0,False,,
36750.0,0,0.0,0.0,8.550240828661803,0,22.0,0.5795418282989236,0,22.0,False,,
36755.0,0,0.0,0.0,11.183025088472037,0,0.0,0.787545359102887,0,0.0,False,,
36760.0,2,3.0,0.13636363636363635,10.153909402281146,2,3.0,0.6832135160528473,2,3.0,False,,
36765.0,2,2.0,0.1,8.605142249735968,2,2.0,0.49683410579417825,2,2.0,False,,
36770.0,5,21.0,1.105263157894737,7.845831894711468,5,21.0,0.4384373941974578,5,21.0,False,,
36775.0,1,1.0,0.045454545454545456,8.335103075748446,1,22.0,0.5431172142446403,1,22.0,False,,
36780.0,0,0.0,0.0,11.368862132216714,0,1.0,0.7839895014721623,0,1.0,False,,
36785.0,1,1.0,0.038461538461538464,11.465075282323786,1,1.0,0.764950308097624,1,1.0,False,,
36790.0,3,13.0,0.48148148148148145,10.003351490356382,3,13.0,0.5903415144413237,3,13.0,False,,
36795.0,6,39.0,1.625,8.137352198478128,6,39.0,0.3698901216266483,6,39.0,False,,
36800.0,4,13.0,0.5652173913043478,7.873279933067433,4,47.0,0.47964403752105783,4,47.0,False,,
36805.0,3,12.0,0.5714285714285714,8.72259496614764,3,24.0,0.5238695495088977,3,24.0,False,,
36810.0,3,4.0,0.18181818181818182,6.6736180654736605,3,20.0,0.2923495847185266,3,20.0,False,,
36815.0,6,30.0,1.5,7.866733243398126,6,42.0,0.452607291382631,6,42.0,False,,
36820.0,2,3.0,0.13636363636363635,8.071247311636974,2,39.0,0.46396612988231545,2,39.0,False,,
36825.0,3,17.0,0.7727272727272727,9.724370442026286,3,17.0,0.6037891978550572,3,17.0,False,,
36830.0,1,3.0,0.13636363636363635,9.141202997528294,1,12.0,0.5613060130589896,1,12.0,False,,
36835.0,1,8.0,0.38095238095238093,10.664387509034718,1,8.0,0.723275527264416,1,8.0,False,,
36840.0,2,17.0,0.7727272727272727,10.478464496840614,2,17.0,0.6281780375331937,2,17.0,False,,
36845.0,4,33.0,1.65,9.527835866362926,4,33.0,0.4891600200818128,4,33.0,False,,
36850.0,0,0.0,0.0,9.842447367624805,0,12.0,0.6670443596425246,0,12.0,False,,
36855.0,1,3.0,0.14285714285714285,11.600515902722591,1,3.0,0.7907688961241046,1,3.0,False,,
36860.0,0,0.0,0.0,11.163065625230322,0,0.0,0.7725740995607621,0,0.0,False,,
36865.0,2,3.0,0.15,9.739822783136256,2,3.0,0.6460168519626889,2,3.0,False,,
36870.0,4,22.0,0.9166666666666666,10.46385655690151,4,22.0,0.6181518723844898,4,22.0,False,,
36875.0,5,47.0,1.9583333333333333,9.683018190033456,5,47.0,0.5078575888775084,5,47.0,False,,
36880.0,0,0.0,0.0,9.920233227040411,0,38.0,0.6288723683843633,0,38.0,False,,
36885.0,3,11.0,0.44,10.59538394262696,3,11.0,0.6798608661107528,3,11.0,False,,
36890.0,1,2.0,0.08,8.35115754447756,1,11.0,0.4848866961443195,1,11.0,False,,
36895.0,3,13.0,0.5,9.15883160041781,3,13.0,0.5639751958762812,3,13.0,False,,
36900.0,5,36.0,1.3333333333333333,9.93517171913034,5,36.0,0.5423335464476425,5,36.0,False,,
36905.0,6,65.0,2.6,9.315962343852346,6,65.0,0.3768848199589896,6,65.0,False,,
36910.0,9,104.0,4.521739130434782,7.9297308409364,9,104.0,0.35468992307866165,9,104.0,False,,
36915.0,10,153.0,7.285714285714286,6.371730663331388,10,153.0,0.3551004215985604,10,153.0,False,,
36920.0,12,208.0,10.947368421052632,4.316511234868155,12,208.0,0.1568417921908833,12,208.0,False,,
36925.0,7,85.0,3.8636363636363638,5.502406250289526,7,195.0,0.31697954534580924,7,195.0,False,,
36930.0,2,5.0,0.22727272727272727,8.222145434414601,2,99.0,0.5418730468141328,2,99.0,False,,
36935.0,2,7.0,0.28,7.325535007858835,2,101.0,0.42222519457589336,2,101.0,False,,
36940.0,8,39.0,1.3448275862068966,8.188903084100108,8,133.0,0.5287385129545202,8,133.0,False,,
36945.0,9,83.0,2.7666666666666666,7.877194395807411,9,177.0,0.48822481434700454,9,177.0,False,,
36950.0,11,134.0,4.32258064516129,6.462180070276739,11,228.0,0.34066854195285484,11,228.0,False,,
36955.0,9,77.0,2.4838709677419355,6.853409361561793,9,206.0,0.393964407769886,9,206.0,False,,
36960.0,3,8.0,0.25,7.8194636480829285,3,101.0,0.4424512772246987,3,101.0,False,,
36965.0,3,4.0,0.125,6.867834041587393,3,68.0,0.37136170754219716,3,68.0,False,,
36970.0,6,27.0,0.8709677419354839,7.236385927315215,6,82.0,0.3758234891920037,6,82.0,False,,
36975.0,7,61.0,1.967741935483871,8.399725269521968,7,115.0,0.4555557664392464,7,115.0,False,,
36980.0,10,104.0,3.586206896551724,7.4218464088025495,10,158.0,0.3201285677512969,10,158.0,False,,
36985.0,6,43.0,1.5357142857142858,6.6002593498932685,6,139.0,0.3808972909614842,6,139.0,False,,
36990.0,3,10.0,0.37037037037037035,8.582047083746247,3,60.0,0.5071483205136835,3,60.0,False,,
36995.0,3,5.0,0.19230769230769232,7.459441715118062,3,48.0,0.35989471140893325,3,48.0,False,,
37000.0,7,31.0,1.1481481481481481,8.163609534212165,7,67.0,0.4339938471127126,7,67.0,False,,
37005.0,10,76.0,2.7142857142857144,7.632513212811074,10,112.0,0.3918149032555442,10,112.0,False,,
37010.0,13,136.0,4.857142857142857,6.356618955626819,13,172.0,0.314008920425413,13,172.0,False,,
37015.0,8,85.0,3.269230769230769,6.0927677322299,8,173.0,0.3714370649475671,8,173.0,False,,
37020.0,4,12.0,0.4444444444444444,7.165441376517402,4,110.0,0.37266755685141895,4,110.0,False,,
37025.0,4,11.0,0.39285714285714285,5.7821313609049465,4,122.0,0.28819307348017653,4,122.0,False,,
37030.0,10,45.0,1.5517241379310345,7.384341356648853,10,143.0,0.37980896027518024,10,143.0,False,,
37035.0,7,33.0,1.1,6.920888847147865,7,133.0,0.3664742214475757,7,133.0,False,,
37040.0,4,21.0,0.6774193548387096,7.852873279035814,4,73.0,0.43325623153904225,4,73.0,False,,
37045.0,4,12.0,0.375,7.024125263976888,4,69.0,0.3970700900554262,4,69.0,False,,
37050.0,7,30.0,1.0344827586206897,6.826203712438172,7,76.0,0.3311718585400553,7,76.0,False,,
37055.0,5,13.0,0.48148148148148145,5.555268145296275,5,62.0,0.22770534056343872,5,62.0,False,,
37060.0,8,38.0,1.52,6.251326296063338,8,53.0,0.23997022860625813,8,53.0,False,,
37065.0,7,32.0,1.1428571428571428,7.619455209808822,7,69.0,0.403560319065248,7,69.0,False,,
37070.0,1,6.0,0.20689655172413793,9.218372209000997,1,45.0,0.5490918545143058,1,45.0,False,,
37075.0,2,16.0,0.5714285714285714,9.884652058999086,2,22.0,0.5493725218196792,2,22.0,False,,
37080.0,6,39.0,1.5,9.553865881282972,6,40.0,0.4807499402554819,6,40.0,False,,
37085.0,1,1.0,0.037037037037037035,8.98288865703102,1,28.0,0.5387664012580337,1,28.0,False,,
37090.0,3,11.0,0.4230769230769231,9.971487210132823,3,11.0,0.6254016910698156,3,11.0,False,,
37095.0,0,0.0,0.0,7.744691371930826,0,10.0,0.49628614810310573,0,10.0,False,,
37100.0,1,5.0,0.19230769230769232,9.830362858672363,1,5.0,0.6554167420456753,1,5.0,False,,
37105.0,3,18.0,0.6923076923076923,9.973183549233356,3,18.0,0.6121022483683242,3,18.0,False,,
37110.0,5,42.0,1.75,9.291634872336235,5,42.0,0.4568023189520738,5,42.0,False,,
37115.0,0,0.0,0.0,9.065800987556512,0,31.0,0.5486445429519751,0,31.0,False,,
37120.0,3,9.0,0.36,9.911319474061354,3,9.0,0.6247101216363068,3,9.0,False,,
37125.0,0,0.0,0.0,7.888010093625731,0,9.0,0.4633743591804537,0,9.0,False,,
37130.0,1,5.0,0.22727272727272727,9.10836430014626,1,5.0,0.5421791165590774,1,5.0,False,,
37135.0,4,17.0,0.7391304347826086,9.785484676694443,4,17.0,0.499649689036181,4,17.0,False,,
37140.0,2,3.0,0.14285714285714285,8.48638535959894,2,13.0,0.4614354228498554,2,13.0,False,,
37145.0,4,20.0,1.0,8.545427086591012,4,20.0,0.44466923201068104,4,20.0,False,,
37150.0,2,4.0,0.19047619047619047,8.197806179903584,2,25.0,0.5264036622699675,2,25.0,False,,
37155.0,1,2.0,0.09090909090909091,9.450820927059057,1,6.0,0.5961998410923038,1,6.0,False,,
37160.0,2,5.0,0.2,8.734651215029546,2,8.0,0.5322547137316398,2,8.0,False,,
37165.0,8,34.0,1.4166666666666667,7.246479296561791,8,37.0,0.41341004304228085,8,37.0,False,,
37170.0,6,30.0,1.2,5.588405028717823,6,60.0,0.33068108005790964,6,60.0,False,,
37175.0,4,12.0,0.42857142857142855,8.184969529672053,4,46.0,0.5117216279298078,4,46.0,False,,
37180.0,4,32.0,0.9696969696969697,9.98000874831201,4,39.0,0.6217880137134296,4,39.0,False,,
37185.0,5,56.0,1.6470588235294117,9.574865081031328,5,56.0,0.5593236394785758,5,56.0,False,,
37190.0,8,93.0,2.90625,8.305082782990892,8,93.0,0.44140289696044405,8,93.0,False,,
37195.0,11,145.0,4.833333333333333,6.788944707118352,11,145.0,0.31804907676509764,11,145.0,False,,
37200.0,7,62.0,1.9375,7.144986753083665,7,143.0,0.43809452189519793,7,143.0,False,,
37205.0,3,8.0,0.2857142857142857,7.504465375802016,3,79.0,0.42912725095221793,3,79.0,False,,
37210.0,2,4.0,0.13333333333333333,6.489661528787132,2,74.0,0.3528781340044561,2,74.0,False,,
37215.0,7,29.0,0.9666666666666667,7.755911915135217,7,87.0,0.4423001399946453,7,87.0,False,,
37220.0,8,66.0,2.2,8.448879380402442,8,124.0,0.4568192070172344,8,124.0,False,,
37225.0,10,111.0,3.8275862068965516,7.810344701019104,10,169.0,0.3587598545424412,10,169.0,False,,
37230.0,5,48.0,1.7142857142857142,7.430473688363116,5,149.0,0.42001349926877024,5,149.0,False,,
37235.0,3,12.0,0.5,8.531471124263375,3,66.0,0.4655558669144188,3,66.0,False,,
37240.0,1,2.0,0.08,7.413965936012699,1,40.0,0.412222771846393,1,40.0,False,,
37245.0,5,25.0,1.0416666666666667,8.518766362741912,5,55.0,0.5004192940714749,5,55.0,False,,
37250.0,2,5.0,0.23809523809523808,7.438184747191079,2,38.0,0.3583932419324038,2,38.0,False,,
37255.0,6,27.0,1.2272727272727273,8.661317869423854,6,27.0,0.3997579025923671,6,27.0,False,,
37260.0,2,9.0,0.375,9.05597661405183,2,35.0,0.5569373638573724,2,35.0,False,,
37265.0,1,2.0,0.09090909090909091,9.156620298978948,1,12.0,0.565545624157315,1,12.0,False,,
37270.0,2,8.0,0.3076923076923077,10.697009556436662,2,8.0,0.6564261443188429,2,8.0,False,,
37275.0,4,22.0,0.88,10.272131090457627,4,22.0,0.5829446470902502,4,22.0,False,,
37280.0,0,0.0,0.0,8.990004718227281,0,14.0,0.44010947121248767,0,14.0,False,,
37285.0,3,13.0,0.6842105263157895,10.068605367092623,3,13.0,0.5458996826423825,3,13.0,False,,
37290.0,0,0.0,0.0,9.548300260743371,0,9.0,0.554034587746723,0,9.0,False,,
37295.0,0,0.0,0.0,12.033137562242672,0,0.0,0.8280669338860079,0,0.0,False,,
37300.0,1,2.0,0.1111111111111111,12.043616906273746,1,2.0,0.7941389931398221,1,2.0,False,,
37305.0,1,1.0,0.0625,10.097281116340282,1,1.0,0.6922537195173294,1,1.0,False,,
37310.0,3,12.0,0.8,9.512779485500053,3,12.0,0.47849064435998306,3,12.0,False,,
37315.0,0,0.0,0.0,7.276697591062848,0,9.0,0.41384765380020755,0,9.0,False,,
37320.0,1,4.0,0.3333333333333333,11.297690999780997,1,4.0,0.7824769272203302,1,4.0,False,,
37325.0,0,0.0,0.0,12.2978343707856,0,0.0,0.9024038210883562,0,0.0,False,,
37330.0,1,3.0,0.23076923076923078,11.053431903942377,1,3.0,0.7091430021671191,1,3.0,False,,
37335.0,4,16.0,1.3333333333333333,6.370096520100231,4,16.0,0.3274992911325151,4,16.0,False,,
37340.0,0,0.0,0.0,6.186681881086692,0,14.0,0.4012364223479958,0,14.0,False,,
37345.0,1,4.0,0.3076923076923077,11.067368517847695,1,4.0,0.7517476987302351,1,4.0,False,,
37350.0,1,4.0,0.25,11.929382592614271,1,4.0,0.8279504874398683,1,4.0,False,,
37355.0,2,11.0,0.8461538461538461,9.09045225511768,2,11.0,0.5358623750875645,2,11.0,False,,
37360.0,0,0.0,0.0,9.026445704029491,0,9.0,0.6413999235908147,0,9.0,False,,
37365.0,2,6.0,0.3,10.69358185531543,2,6.0,0.7277919609719816,2,6.0,False,,
37370.0,4,23.0,0.8846153846153846,10.916132960403173,4,23.0,0.6663794742952238,4,23.0,False,,
37375.0,5,46.0,1.7692307692307692,10.797923789544082,5,46.0,0.6581553214545776,5,46.0,False,,
37380.0,5,71.0,2.730769230769231,9.551667182445613,5,71.0,0.5475324041580794,5,71.0,False,,
37385.0,7,104.0,4.0,9.311710149582122,7,104.0,0.5133064382979214,7,104.0,False,,
37390.0,8,141.0,6.130434782608695,7.946380175749101,8,141.0,0.4091688757309569,8,141.0,False,,
37395.0,9,183.0,8.318181818181818,6.47188305900176,9,183.0,0.26910551231066293,9,183.0,False,,
37400.0,5,43.0,1.72,7.044468172464153,5,152.0,0.44702967164774043,5,152.0,False,,
37405.0,3,12.0,0.4444444444444444,9.115387245713885,3,56.0,0.5927826070945197,3,56.0,False,,
37410.0,1,3.0,0.1,8.005782298020533,1,44.0,0.48816443172614,1,44.0,False,,
37415.0,7,25.0,0.8064516129032258,8.098556393888789,7,57.0,0.47056421686751504,7,57.0,False,,
37420.0,7,60.0,1.8181818181818181,8.893379249808689,7,92.0,0.4976510634595572,7,92.0,False,,
37425.0,9,101.0,3.0606060606060606,8.866302972647382,9,133.0,0.44925274932077375,9,133.0,False,,
37430.0,9,146.0,4.424242424242424,8.784312497331731,9,173.0,0.42478824324111975,9,173.0,False,,
37435.0,5,53.0,1.7666666666666666,7.265464879190963,5,140.0,0.3650076746405491,5,140.0,False,,
37440.0,3,10.0,0.38461538461538464,8.699717723024557,3,53.0,0.4807925164654009,3,53.0,False,,
37445.0,1,1.0,0.04,7.43061784057046,1,31.0,0.4055261974550776,1,31.0,False,,
37450.0,5,16.0,0.5925925925925926,9.011133966696647,5,38.0,0.4893442928390498,5,38.0,False,,
37455.0,7,49.0,1.8148148148148149,9.351099711911147,7,70.0,0.5071011942116812,7,70.0,False,,
37460.0,8,86.0,3.0714285714285716,7.947047162624407,8,107.0,0.44049496191556964,8,107.0,False,,
37465.0,10,135.0,5.1923076923076925,7.283605910282161,10,156.0,0.4180712635950023,10,156.0,False,,
37470.0,7,57.0,2.111111111111111,6.165917407910033,7,142.0,0.35812679114562435,7,142.0,False,,
37475.0,4,17.0,0.5666666666666667,7.853982228282787,4,79.0,0.4437041802591789,4,79.0,False,,
37480.0,6,15.0,0.4838709677419355,6.2536906059281305,6,95.0,0.33563338214478977,6,95.0,False,,
37485.0,8,46.0,1.4838709677419355,6.630329303357921,8,112.0,0.35034670098779835,8,112.0,False,,
37490.0,8,86.0,2.6875,7.841491144312687,8,148.0,0.3760469834757031,8,148.0,False,,
37495.0,10,132.0,3.8823529411764706,8.7040874110313,10,194.0,0.4709558313485192,10,194.0,False,,
37500.0,11,183.0,5.382352941176471,8.54168675404101,11,245.0,0.44918050422170797,11,245.0,False,,
37505.0,7,83.0,2.59375,7.207288433849374,7,211.0,0.40116363733059557,7,211.0,False,,
37510.0,6,21.0,0.7241379310344828,6.630058108915491,6,108.0,0.31123987369490114,6,108.0,False,,
37515.0,6,16.0,0.5925925925925926,5.275902981669943,6,80.0,0.1345700424414229,6,80.0,False,,
37520.0,5,19.0,0.6785714285714286,7.447293909592605,5,82.0,0.39251507456296086,5,82.0,False,,
37525.0,5,44.0,1.6296296296296295,10.018991539623421,5,87.0,0.5732862663367179,5,87.0,False,,
37530.0,5,69.0,2.6538461538461537,9.331930591181479,5,110.0,0.47169094254640476,5,110.0,False,,
37535.0,7,102.0,4.25,8.054443995732472,7,143.0,0.4207421984648781,7,143.0,False,,
37540.0,8,142.0,6.454545454545454,7.814330433239075,8,183.0,0.46261604999152806,8,183.0,False,,
37545.0,9,184.0,8.761904761904763,7.300820952887691,9,225.0,0.37852483345648363,9,225.0,False,,
37550.0,4,42.0,1.5555555555555556,8.027515459851426,4,167.0,0.5151315114315042,4,167.0,False,,
37555.0,4,16.0,0.5517241379310345,8.93382851262475,4,58.0,0.5714585353638103,4,58.0,False,,
37560.0,5,12.0,0.3870967741935484,6.3246290538868255,5,71.0,0.3591629529323982,5,71.0,False,,
37565.0,5,28.0,0.875,7.628696434255142,5,79.0,0.4544238775232707,5,79.0,False,,
37570.0,6,54.0,1.7419354838709677,7.759631655983652,6,97.0,0.3771032062594335,6,97.0,False,,
37575.0,9,94.0,3.032258064516129,8.220782850160072,9,136.0,0.416122774252506,9,136.0,False,,
37580.0,10,142.0,4.896551724137931,7.968956800519835,10,184.0,0.39922437915168096,10,184.0,False,,
37585.0,6,54.0,2.076923076923077,7.003633883075797,6,142.0,0.39136526125981824,6,142.0,False,,
37590.0,2,9.0,0.391304347826087,7.8008351533937,2,64.0,0.48890287995276854,2,64.0,False,,
37595.0,2,8.0,0.3333333333333333,7.059107815387861,2,65.0,0.41222473219934297,2,65.0,False,,
37600.0,7,39.0,1.7727272727272727,7.2650925218991524,7,94.0,0.3299625346207503,7,94.0,False,,
37605.0,9,80.0,3.4782608695652173,7.186240608605725,9,135.0,0.3277139302462126,9,135.0,False,,
37610.0,10,129.0,5.375,7.415340845749921,10,184.0,0.42450920154709526,10,184.0,False,,
37615.0,10,179.0,8.136363636363637,7.021174859965205,10,234.0,0.3805560067895901,10,234.0,False,,
37620.0,10,229.0,8.807692307692308,8.023668291969255,10,284.0,0.45695550779073296,10,284.0,False,,
37625.0,10,279.0,10.333333333333334,7.5583577462677605,10,334.0,0.3911517281759941,10,334.0,False,,
37630.0,11,333.0,11.482758620689655,7.8001768023333184,11,388.0,0.3978013650604551,11,388.0,False,,
37635.0,5,142.0,5.071428571428571,7.0185184498412125,5,321.0,0.33671793037842784,5,321.0,False,,
